index,record_id,month,day,year,site_id,species_id,sex,hindfoot_length,weight
1556,34988,11,9,2002,2,PP,F,23,15
1557,34989,11,9,2002,2,PB,F,25,27
1558,34991,11,9,2002,2,NL,M,33,238
1559,34992,11,9,2002,17,OT,F,19,30
1560,34993,11,9,2002,17,PB,F,27,32
1561,34994,11,9,2002,17,PB,F,28,38
1562,34995,11,9,2002,17,PB,F,26,30
1563,34996,11,9,2002,17,DM,M,33,47
1564,34997,11,9,2002,17,DM,M,36,44
1565,34998,11,9,2002,17,PB,M,27,44
1566,34999,11,9,2002,17,PB,F,27,29
1567,35000,11,9,2002,17,OT,M,20,27
1568,35001,11,9,2002,17,PB,M,26,31
1569,35002,11,9,2002,17,PB,F,26,25
1570,35004,11,9,2002,17,DM,M,35,46
1571,35005,11,9,2002,18,PB,F,26,24
1572,35006,11,9,2002,18,PB,F,26,29
1573,35007,11,9,2002,18,PE,M,20,22
1574,35008,11,9,2002,18,PB,F,27,35
1575,35009,11,9,2002,18,PB,M,27,48
1576,35010,11,9,2002,18,PE,F,18,18
1577,35011,11,9,2002,18,PB,F,26,29
1578,35013,11,9,2002,18,PB,F,26,29
1579,35014,11,9,2002,18,PB,F,27,31
1580,35015,11,9,2002,18,PB,F,25,30
1581,35016,11,9,2002,18,PB,F,25,30
1582,35018,11,9,2002,19,PB,M,27,35
1583,35019,11,9,2002,19,PP,F,21,13
1584,35020,11,9,2002,19,OT,F,20,12
1585,35021,11,9,2002,19,PP,M,21,15
1586,35022,11,9,2002,19,PP,F,22,18
1587,35023,11,9,2002,19,PB,F,26,31
1588,35025,11,9,2002,19,PB,F,26,24
1589,35026,11,9,2002,19,PB,F,25,34
1590,35028,11,9,2002,12,PP,M,21,17
1591,35029,11,9,2002,12,DO,F,36,54
1592,35030,11,9,2002,12,DO,M,35,38
1593,35031,11,9,2002,12,OT,M,20,24
1594,35032,11,9,2002,12,PB,M,27,51
1595,35033,11,9,2002,12,SF,M,27,92
1596,35034,11,9,2002,12,DM,F,35,51
1597,35035,11,9,2002,12,PB,F,27,31
1598,35036,11,9,2002,12,NL,F,36,188
1599,35037,11,9,2002,22,PB,M,26,43
1600,35038,11,9,2002,22,PB,F,27,30
1601,35039,11,9,2002,22,PB,M,27,34
1602,35040,11,9,2002,22,PB,F,26,29
1603,35041,11,9,2002,22,PB,M,27,43
1604,35042,11,9,2002,22,PB,F,26,27
1605,35043,11,9,2002,22,PB,F,27,23
1606,35044,11,9,2002,22,PB,M,26,36
1607,35045,11,9,2002,22,PB,F,26,26
1608,35046,11,9,2002,21,PB,M,27,31
1609,35047,11,9,2002,21,PB,M,27,45
1610,35048,11,9,2002,21,PB,F,25,30
1611,35049,11,9,2002,21,PB,F,27,35
1612,35050,11,9,2002,21,PB,F,25,28
1613,35051,11,9,2002,21,PB,M,28,42
1614,35052,11,9,2002,21,PB,F,26,30
1615,35053,11,9,2002,21,PB,F,25,25
1616,35054,11,9,2002,21,PB,M,27,40
1617,35055,11,9,2002,21,PB,F,26,32
1618,35056,11,9,2002,21,PB,M,27,45
1619,35057,11,9,2002,21,PB,F,25,28
1620,35058,11,9,2002,20,PB,M,27,49
1621,35059,11,9,2002,20,PB,F,26,25
1622,35060,11,9,2002,20,PB,M,27,38
1623,35061,11,9,2002,20,PB,F,26,26
1624,35062,11,9,2002,20,PB,F,25,29
1625,35063,11,9,2002,20,PE,F,20,24
1626,35064,11,9,2002,20,OT,M,19,13
1627,35065,11,9,2002,20,PB,F,25,36
1628,35066,11,9,2002,20,PB,M,27,48
1629,35067,11,9,2002,20,PB,M,26,44
1630,35068,11,9,2002,24,RM,F,16,16
1631,35069,11,9,2002,24,PB,F,25,30
1632,35070,11,9,2002,24,PE,M,21,23
1633,35071,11,9,2002,24,PE,F,19,30
1634,35072,11,9,2002,24,PB,F,25,24
1635,35073,11,9,2002,23,PB,M,26,34
1636,35074,11,9,2002,23,RM,F,16,14
1637,35075,11,9,2002,7,PE,F,21,30
1638,35076,11,10,2002,6,PB,M,27,45
1639,35077,11,10,2002,6,PB,M,27,31
1640,35078,11,10,2002,6,PB,F,26,39
1641,35079,11,10,2002,6,DO,F,35,61
1642,35080,11,10,2002,6,PP,M,20,14
1643,35081,11,10,2002,6,PB,F,25,25
1644,35082,11,10,2002,6,DO,M,34,46
1645,35083,11,10,2002,6,OT,M,19,23
1646,35084,11,10,2002,11,DM,M,33,32
1647,35085,11,10,2002,11,DM,M,35,32
1648,35086,11,10,2002,11,PP,M,23,15
1649,35087,11,10,2002,11,PP,M,22,17
1650,35088,11,10,2002,11,PP,M,23,17
1651,35090,11,10,2002,11,OL,M,21,27
1652,35091,11,10,2002,11,OT,F,20,21
1653,35092,11,10,2002,11,PP,M,22,15
1654,35093,11,10,2002,11,DO,M,37,62
1655,35094,11,10,2002,11,PB,F,27,33
1656,35095,11,10,2002,11,PP,M,22,17
1657,35096,11,10,2002,11,DO,F,33,56
1658,35097,11,10,2002,11,OT,M,19,26
1659,35098,11,10,2002,9,DM,F,35,41
1660,35099,11,10,2002,9,OT,F,20,26
1661,35100,11,10,2002,9,DM,M,37,49
1662,35101,11,10,2002,9,PF,M,14,7
1663,35102,11,10,2002,3,PB,F,27,38
1664,35103,11,10,2002,3,PB,M,26,49
1665,35104,11,10,2002,3,PB,F,27,28
1666,35105,11,10,2002,3,PB,F,27,23
1667,35106,11,10,2002,3,PB,F,27,30
1668,35107,11,10,2002,3,PB,F,26,25
1669,35108,11,10,2002,3,PB,F,26,33
1670,35109,11,10,2002,3,PB,M,28,49
1671,35110,11,10,2002,3,PB,M,28,45
1672,35111,11,10,2002,3,PB,M,27,44
1673,35112,11,10,2002,3,PP,M,22,18
1674,35113,11,10,2002,3,PB,F,27,24
1675,35114,11,10,2002,4,DO,M,34,41
1676,35115,11,10,2002,4,PP,M,21,14
1677,35116,11,10,2002,4,DO,M,35,40
1678,35117,11,10,2002,4,PP,M,22,17
1679,35118,11,10,2002,4,DO,F,37,60
1680,35119,11,10,2002,4,PB,F,26,28
1681,35120,11,10,2002,4,DO,M,36,50
1682,35121,11,10,2002,4,PB,M,26,46
1683,35122,11,10,2002,4,PP,M,22,14
1684,35123,11,10,2002,4,OT,M,20,21
1685,35124,11,10,2002,6,PB,F,26,30
1686,35125,11,10,2002,6,PB,F,26,39
1687,35126,11,10,2002,6,PB,F,26,26
1688,35127,11,10,2002,6,PB,M,27,46
1689,35128,11,10,2002,6,PB,F,25,28
1690,35129,11,10,2002,6,PP,M,21,17
1691,35130,11,10,2002,6,PB,F,25,30
1692,35131,11,10,2002,6,PB,F,26,24
1693,35132,11,10,2002,9,OT,M,20,22
1694,35133,11,10,2002,9,DM,M,36,47
1695,35134,11,10,2002,9,DM,M,33,48
1696,35135,11,10,2002,9,OL,M,21,21
1697,35136,11,10,2002,9,PB,F,27,28
1698,35137,11,10,2002,9,DM,M,38,53
1699,35140,11,10,2002,8,OT,F,20,25
1700,35141,11,10,2002,8,PB,F,26,37
1701,35142,11,10,2002,8,DO,M,35,62
1702,35143,11,10,2002,8,PB,F,26,24
1703,35144,11,10,2002,8,DO,M,38,57
1704,35145,11,10,2002,8,PB,F,27,27
1705,35146,11,10,2002,8,OT,M,19,20
1706,35147,11,10,2002,8,DO,M,39,63
1707,35148,11,10,2002,8,PP,F,22,14
1708,35149,11,10,2002,8,DO,M,36,43
1709,35150,11,10,2002,13,PB,F,27,35
1710,35151,11,10,2002,13,PB,M,26,22
1711,35152,11,10,2002,13,PB,M,26,44
1712,35153,11,10,2002,13,DO,M,37,57
1713,35154,11,10,2002,13,PB,M,26,53
1714,35155,11,10,2002,13,PB,F,27,36
1715,35156,11,10,2002,13,OT,M,20,18
1716,35157,11,10,2002,13,PB,M,27,43
1717,35158,11,10,2002,13,PB,F,25,18
1718,35159,11,10,2002,13,PB,F,25,20
1719,35160,11,10,2002,13,DO,F,36,65
1720,35161,11,10,2002,13,OT,F,20,26
1721,35162,11,10,2002,13,PB,M,26,34
1722,35163,11,10,2002,13,OT,M,20,23
1723,35164,11,10,2002,14,DM,F,34,45
1724,35165,11,10,2002,14,DM,M,33,53
1725,35166,11,10,2002,14,DM,M,35,52
1726,35167,11,10,2002,14,DM,F,35,43
1727,35168,11,10,2002,14,DM,M,34,50
1728,35170,11,10,2002,14,DM,M,37,51
1729,35171,11,10,2002,14,DM,F,36,44
1730,35172,11,10,2002,14,PF,F,15,7
1731,35173,11,10,2002,15,PB,F,26,27
1732,35174,11,10,2002,15,PB,F,25,31
1733,35175,11,10,2002,15,DO,F,34,42
1734,35176,11,10,2002,15,PB,F,26,36
1735,35177,11,10,2002,15,PB,F,24,33
1736,35178,11,10,2002,15,PB,F,26,30
1737,35179,11,10,2002,15,PB,F,25,22
1738,35180,11,10,2002,15,PB,M,26,38
1739,35181,11,10,2002,16,DO,F,38,56
1740,35182,11,10,2002,16,PB,F,25,31
1741,35183,11,10,2002,16,PP,M,21,18
1742,35184,11,10,2002,16,PB,F,26,29
1743,35185,11,10,2002,16,OT,F,20,24
1744,35186,11,10,2002,16,DO,M,35,42
1745,35187,11,10,2002,5,OT,F,19,17
1746,35189,12,7,2002,1,PB,M,27,37
1747,35190,12,7,2002,1,OT,M,20,14
1748,35191,12,7,2002,1,DO,F,33,24
1749,35192,12,7,2002,1,OT,F,18,19
1750,35193,12,7,2002,1,PB,M,26,14
1751,35194,12,7,2002,1,PB,F,28,22
1752,35195,12,7,2002,1,DO,M,35,42
1753,35196,12,7,2002,1,DO,F,34,30
1754,35197,12,7,2002,1,DO,F,35,45
1755,35198,12,7,2002,1,OT,M,19,13
1756,35199,12,7,2002,1,NL,F,28,196
1757,35200,12,7,2002,1,DO,M,33,49
1758,35201,12,7,2002,2,PE,F,21,28
1759,35202,12,7,2002,2,PP,M,21,14
1760,35203,12,7,2002,2,PB,F,27,27
1761,35204,12,7,2002,2,OT,M,19,19
1762,35205,12,7,2002,2,PB,F,25,28
1763,35206,12,7,2002,2,PB,F,26,28
1764,35207,12,7,2002,2,PB,M,27,38
1765,35208,12,7,2002,2,PB,M,27,43
1766,35209,12,7,2002,2,PE,M,20,21
1767,35210,12,7,2002,2,DM,M,35,48
1768,35211,12,7,2002,2,PB,M,26,41
1769,35212,12,7,2002,2,NL,M,33,248
1770,35213,12,7,2002,17,OT,M,21,25
1771,35214,12,7,2002,17,DM,M,34,46
1772,35215,12,7,2002,17,PB,F,25,29
1773,35216,12,7,2002,17,PB,M,26,30
1774,35217,12,7,2002,17,DM,M,34,46
1775,35218,12,7,2002,17,DM,M,34,40
1776,35219,12,7,2002,17,DM,F,36,44
1777,35220,12,7,2002,17,PB,F,28,30
1778,35221,12,7,2002,17,PB,F,27,38
1779,35222,12,7,2002,17,PB,F,26,31
1780,35223,12,7,2002,18,PB,F,26,31
1781,35224,12,7,2002,18,PB,F,28,28
1782,35225,12,7,2002,18,PB,F,26,33
1783,35226,12,7,2002,18,PB,F,26,23
1784,35227,12,7,2002,18,PB,F,27,28
1785,35228,12,7,2002,18,PB,F,27,31
1786,35229,12,7,2002,18,PB,F,26,28
1787,35230,12,7,2002,18,PB,F,26,29
1788,35231,12,7,2002,18,NL,F,32,154
1789,35232,12,7,2002,19,PB,F,26,34
1790,35233,12,7,2002,19,PB,M,28,51
1791,35234,12,7,2002,19,PB,F,24,25
1792,35235,12,7,2002,19,PB,F,26,32
1793,35236,12,7,2002,19,PB,M,26,38
1794,35237,12,7,2002,19,PP,F,21,13
1795,35238,12,7,2002,19,PB,M,27,34
1796,35239,12,7,2002,19,PB,M,26,31
1797,35240,12,7,2002,19,DM,M,36,46
1798,35241,12,7,2002,12,DO,F,36,52
1799,35242,12,7,2002,12,DM,M,35,33
1800,35243,12,7,2002,12,DO,M,36,48
1801,35244,12,7,2002,12,PB,F,27,30
1802,35245,12,7,2002,12,DM,F,35,46
1803,35246,12,7,2002,12,PB,M,27,43
1804,35247,12,7,2002,12,PP,M,20,14
1805,35248,12,7,2002,12,PE,F,19,23
1806,35249,12,7,2002,12,NL,F,33,212
1807,35250,12,7,2002,22,PB,F,26,24
1808,35251,12,7,2002,22,PB,M,27,37
1809,35252,12,7,2002,22,PB,M,27,39
1810,35253,12,7,2002,22,DM,M,35,41
1811,35254,12,7,2002,22,PB,F,26,27
1812,35255,12,7,2002,22,PB,M,26,35
1813,35256,12,7,2002,22,PB,F,26,32
1814,35258,12,7,2002,22,PB,M,26,43
1815,35259,12,7,2002,22,PB,M,27,34
1816,35261,12,7,2002,21,PB,M,28,41
1817,35262,12,7,2002,21,PB,F,26,27
1818,35263,12,7,2002,21,PB,M,26,37
1819,35264,12,7,2002,21,PB,F,25,26
1820,35265,12,7,2002,21,PB,F,26,31
1821,35266,12,7,2002,21,PB,F,27,30
1822,35267,12,7,2002,21,PB,F,25,34
1823,35268,12,7,2002,21,PB,M,26,29
1824,35269,12,7,2002,20,OT,M,20,23
1825,35270,12,7,2002,20,PB,F,25,26
1826,35271,12,7,2002,20,PB,F,26,34
1827,35272,12,7,2002,20,PB,M,26,47
1828,35273,12,7,2002,20,PB,F,25,24
1829,35274,12,7,2002,20,PB,F,26,27
1830,35275,12,7,2002,20,PB,M,26,38
1831,35276,12,7,2002,20,PP,F,22,15
1832,35277,12,7,2002,20,PB,F,25,27
1833,35279,12,7,2002,16,OT,F,20,23
1834,35281,12,7,2002,23,PP,M,23,15
1835,35282,12,7,2002,23,OT,M,20,28
1836,35283,12,7,2002,24,PE,F,19,25
1837,35284,12,7,2002,24,NL,M,35,225
1838,35285,12,8,2002,3,PB,F,26,26
1839,35286,12,8,2002,3,PB,F,27,38
1840,35287,12,8,2002,3,PB,F,26,29
1841,35288,12,8,2002,3,PB,F,27,36
1842,35289,12,8,2002,3,PB,M,26,49
1843,35290,12,8,2002,3,PB,F,25,30
1844,35291,12,8,2002,3,PB,F,25,25
1845,35292,12,8,2002,3,PB,M,27,43
1846,35293,12,8,2002,3,PB,F,26,26
1847,35294,12,8,2002,3,PB,F,26,34
1848,35295,12,8,2002,3,PB,M,27,46
1849,35296,12,8,2002,4,PP,M,21,14
1850,35297,12,8,2002,4,DO,M,34,33
1851,35298,12,8,2002,4,DO,M,34,45
1852,35299,12,8,2002,4,PB,F,26,24
1853,35300,12,8,2002,4,PB,F,26,29
1854,35301,12,8,2002,4,PF,M,13,6
1855,35302,12,8,2002,4,PP,M,21,14
1856,35303,12,8,2002,4,DO,M,36,54
1857,35304,12,8,2002,4,DO,F,35,52
1858,35305,12,8,2002,4,OT,M,20,21
1859,35306,12,8,2002,4,OT,F,21,22
1860,35307,12,8,2002,6,OT,M,19,21
1861,35308,12,8,2002,6,PF,F,16,6
1862,35309,12,8,2002,6,PB,F,25,27
1863,35310,12,8,2002,6,DO,F,36,50
1864,35311,12,8,2002,6,PB,M,26,45
1865,35312,12,8,2002,6,PB,F,25,30
1866,35313,12,8,2002,6,PB,F,27,30
1867,35314,12,8,2002,6,PB,F,26,27
1868,35315,12,8,2002,6,PB,F,25,26
1869,35316,12,8,2002,6,PB,F,27,38
1870,35317,12,8,2002,6,PB,M,26,33
1871,35318,12,8,2002,6,PB,M,26,45
1872,35319,12,8,2002,6,DO,M,35,49
1873,35320,12,8,2002,6,OT,F,20,24
1874,35321,12,8,2002,6,PB,F,26,37
1875,35322,12,8,2002,11,PB,F,26,32
1876,35324,12,8,2002,11,DM,F,35,41
1877,35325,12,8,2002,11,PP,M,22,18
1878,35326,12,8,2002,11,DO,F,33,53
1879,35327,12,8,2002,11,DM,M,33,38
1880,35328,12,8,2002,11,OL,M,21,27
1881,35330,12,8,2002,11,OT,F,19,23
1882,35331,12,8,2002,11,PB,M,26,32
1883,35332,12,8,2002,11,PP,M,23,17
1884,35333,12,8,2002,11,PB,F,25,26
1885,35334,12,8,2002,11,SF,F,27,82
1886,35335,12,8,2002,11,DO,F,32,59
1887,35336,12,8,2002,9,PB,F,26,30
1888,35337,12,8,2002,9,OT,M,20,25
1889,35338,12,8,2002,9,DM,M,37,48
1890,35339,12,8,2002,9,DM,M,34,52
1891,35340,12,8,2002,9,DM,M,36,49
1892,35341,12,8,2002,9,DM,F,36,42
1893,35342,12,8,2002,9,OT,F,20,28
1894,35343,12,8,2002,9,PB,F,25,24
1895,35344,12,8,2002,9,DM,M,37,50
1896,35345,12,8,2002,9,PB,M,26,24
1897,35346,12,8,2002,8,DO,M,37,63
1898,35347,12,8,2002,8,DO,M,34,60
1899,35348,12,8,2002,8,DO,F,34,51
1900,35349,12,8,2002,8,PB,F,26,25
1901,35350,12,8,2002,8,DO,M,36,57
1902,35351,12,8,2002,8,DO,M,35,44
1903,35352,12,8,2002,8,PB,F,27,27
1904,35353,12,8,2002,8,PB,F,25,26
1905,35354,12,8,2002,8,OT,M,20,21
1906,35355,12,8,2002,8,PB,F,23,30
1907,35356,12,8,2002,13,PB,M,26,33
1908,35357,12,8,2002,13,PB,F,27,36
1909,35358,12,8,2002,13,PB,M,27,49
1910,35359,12,8,2002,13,DO,M,35,39
1911,35360,12,8,2002,13,OT,M,20,22
1912,35361,12,8,2002,13,PB,M,25,42
1913,35362,12,8,2002,13,DO,F,35,56
1914,35363,12,8,2002,13,PB,F,26,35
1915,35364,12,8,2002,14,DM,F,36,49
1916,35365,12,8,2002,14,DM,F,34,48
1917,35366,12,8,2002,14,DM,M,33,50
1918,35367,12,8,2002,14,DM,M,37,53
1919,35368,12,8,2002,14,DM,F,33,41
1920,35369,12,8,2002,14,DM,F,36,47
1921,35370,12,8,2002,14,DM,M,36,50
1922,35372,12,8,2002,15,PB,F,26,38
1923,35373,12,8,2002,15,PB,F,27,25
1924,35374,12,8,2002,15,PE,F,20,20
1925,35375,12,8,2002,15,PB,M,26,36
1926,35376,12,8,2002,15,PB,F,25,31
1927,35377,12,8,2002,15,PB,M,28,38
1928,35378,12,8,2002,15,PB,F,26,29
1929,35380,12,8,2002,15,PB,F,25,32
1930,35381,12,8,2002,15,PB,F,25,30
1931,35382,12,8,2002,7,PB,M,26,30
1932,35383,12,8,2002,5,PP,M,20,19
1933,35384,12,8,2002,5,OT,F,20,22
1934,35386,12,29,2002,1,PB,M,27,48
1935,35387,12,29,2002,1,OT,M,19,22
1936,35389,12,29,2002,1,DO,F,37,53
1937,35390,12,29,2002,1,DO,M,34,52
1938,35391,12,29,2002,1,DO,F,34,52
1939,35392,12,29,2002,1,DO,F,33,40
1940,35393,12,29,2002,1,PP,F,23,19
1941,35394,12,29,2002,2,PB,M,26,49
1942,35395,12,29,2002,2,OT,M,19,23
1943,35396,12,29,2002,2,PB,M,27,46
1944,35397,12,29,2002,2,DM,F,34,34
1945,35398,12,29,2002,2,PB,F,26,27
1946,35399,12,29,2002,2,PB,F,27,29
1947,35400,12,29,2002,2,PB,M,26,36
1948,35401,12,29,2002,2,PP,M,21,14
1949,35402,12,29,2002,2,RO,F,15,12
1950,35403,12,29,2002,2,PB,M,27,39
1951,35405,12,29,2002,2,PB,F,26,26
1952,35406,12,29,2002,2,PB,M,26,44
1953,35407,12,29,2002,2,PB,M,27,37
1954,35408,12,29,2002,2,PP,M,21,13
1955,35409,12,29,2002,12,PB,F,27,30
1956,35410,12,29,2002,12,DM,F,35,48
1957,35411,12,29,2002,12,DO,M,35,58
1958,35412,12,29,2002,12,DM,M,36,36
1959,35413,12,29,2002,12,DO,F,36,49
1960,35414,12,29,2002,12,DO,M,37,51
1961,35415,12,29,2002,12,NL,F,33,200
1962,35416,12,29,2002,19,PB,F,26,26
1963,35417,12,29,2002,19,SF,M,25,45
1964,35418,12,29,2002,19,PP,M,20,15
1965,35419,12,29,2002,19,PB,F,26,35
1966,35420,12,29,2002,19,RO,M,15,10
1967,35421,12,29,2002,19,PB,M,27,35
1968,35422,12,29,2002,19,PB,F,26,33
1969,35423,12,29,2002,19,PB,F,27,26
1970,35424,12,29,2002,19,PP,M,21,16
1971,35425,12,29,2002,19,PE,M,20,22
1972,35426,12,29,2002,18,PB,F,25,30
1973,35427,12,29,2002,18,PB,F,26,32
1974,35428,12,29,2002,18,PB,F,26,29
1975,35429,12,29,2002,18,PB,M,28,49
1976,35430,12,29,2002,18,PB,F,26,29
1977,35431,12,29,2002,18,PB,F,25,25
1978,35432,12,29,2002,18,PB,F,24,28
1979,35433,12,29,2002,18,PB,F,26,27
1980,35434,12,29,2002,18,PB,F,25,30
1981,35435,12,29,2002,18,NL,F,31,150
1982,35436,12,29,2002,17,DM,F,34,32
1983,35437,12,29,2002,17,DM,M,35,42
1984,35438,12,29,2002,17,PB,F,25,31
1985,35439,12,29,2002,17,PB,F,26,29
1986,35440,12,29,2002,17,DM,F,27,44
1987,35441,12,29,2002,17,DM,M,34,47
1988,35442,12,29,2002,17,PB,F,27,30
1989,35443,12,29,2002,17,PB,F,28,38
1990,35444,12,29,2002,17,DM,F,36,47
1991,35445,12,29,2002,17,DM,M,33,39
1992,35446,12,29,2002,17,PB,M,26,33
1993,35447,12,29,2002,17,PB,F,25,29
1994,35448,12,29,2002,17,PB,M,27,45
1995,35450,12,29,2002,20,PB,M,27,42
1996,35451,12,29,2002,20,PB,F,25,25
1997,35452,12,29,2002,20,PB,M,25,47
1998,35454,12,29,2002,20,PB,F,26,29
1999,35455,12,29,2002,20,PB,F,26,26
2000,35456,12,29,2002,20,PB,M,27,45
2001,35457,12,29,2002,20,PB,F,27,32
2002,35459,12,29,2002,20,NL,F,29,148
2003,35460,12,29,2002,21,PB,F,26,29
2004,35461,12,29,2002,21,PB,M,26,42
2005,35462,12,29,2002,21,PB,F,25,26
2006,35463,12,29,2002,21,PB,M,26,31
2007,35464,12,29,2002,21,PB,F,26,35
2008,35465,12,29,2002,21,PB,F,27,30
2009,35466,12,29,2002,21,PB,F,25,27
2010,35467,12,29,2002,21,PB,F,25,26
2011,35468,12,29,2002,22,PB,M,26,35
2012,35469,12,29,2002,22,DM,M,36,41
2013,35470,12,29,2002,22,PB,M,26,46
2014,35471,12,29,2002,22,PB,F,27,26
2015,35472,12,29,2002,22,PB,M,26,39
2016,35473,12,29,2002,22,PB,M,27,39
2017,35474,12,29,2002,22,OL,M,20,26
2018,35475,12,29,2002,22,SF,M,25,50
2019,35476,12,29,2002,22,PB,M,27,36
2020,35477,12,29,2002,22,PB,F,24,30
2021,35479,12,29,2002,24,NL,M,32,224
2022,35480,12,29,2002,16,OT,F,20,23
2023,35481,12,29,2002,16,PB,M,28,31
2024,35482,12,29,2002,16,DO,M,35,47
2025,35483,12,29,2002,16,DO,M,36,61
2026,35484,12,29,2002,16,OT,M,17,26
2027,35485,12,29,2002,16,DO,F,33,46
2028,35487,12,29,2002,23,RO,F,14,13
2029,35488,12,29,2002,23,PE,F,19,23
2030,35489,12,29,2002,23,PB,F,25,24
2031,35490,12,31,2002,3,PE,F,19,19
2032,35491,12,31,2002,3,PB,M,26,46
2033,35492,12,31,2002,3,PB,F,26,26
2034,35493,12,31,2002,3,PB,F,26,34
2035,35494,12,31,2002,3,PB,M,28,43
2036,35495,12,31,2002,3,OT,F,19,27
2037,35497,12,31,2002,4,DO,F,36,53
2038,35498,12,31,2002,4,DO,M,34,47
2039,35499,12,31,2002,4,PB,F,27,28
2040,35500,12,31,2002,4,PB,F,25,28
2041,35501,12,31,2002,4,DO,M,33,48
2042,35502,12,31,2002,4,PP,M,21,16
2043,35503,12,31,2002,6,DO,M,33,32
2044,35504,12,31,2002,6,PB,F,25,27
2045,35505,12,31,2002,6,OT,F,19,24
2046,35506,12,31,2002,6,PF,M,13,8
2047,35507,12,31,2002,6,PB,F,27,36
2048,35508,12,31,2002,6,PB,F,25,35
2049,35509,12,31,2002,6,PB,M,26,47
2050,35510,12,31,2002,6,PB,F,26,30
2051,35514,12,31,2002,11,PP,M,23,18
2052,35516,12,31,2002,11,DO,F,35,52
2053,35517,12,31,2002,11,DM,F,36,42
2054,35518,12,31,2002,11,DO,M,36,38
2055,35519,12,31,2002,9,DM,M,37,49
2056,35521,12,31,2002,9,DM,M,37,48
2057,35522,12,31,2002,9,DM,F,35,45
2058,35523,12,31,2002,9,DM,F,36,44
2059,35524,12,31,2002,9,PB,F,25,27
2060,35525,12,31,2002,9,OL,M,21,26
2061,35526,12,31,2002,8,OT,F,20,24
2062,35527,12,31,2002,13,DO,F,33,43
2063,35529,12,31,2002,13,PB,F,25,25
2064,35532,12,31,2002,14,DM,F,34,43
2065,35533,12,31,2002,14,DM,F,36,48
2066,35534,12,31,2002,14,DM,M,37,56
2067,35535,12,31,2002,14,DM,M,37,53
2068,35536,12,31,2002,14,DM,F,35,42
2069,35537,12,31,2002,14,DM,F,36,46
2070,35538,12,31,2002,15,PB,F,26,31
2071,35539,12,31,2002,15,SF,M,26,68
2072,35540,12,31,2002,15,PB,F,26,23
2073,35541,12,31,2002,15,PB,F,24,31
2074,35542,12,31,2002,15,PB,F,26,29
2075,35543,12,31,2002,15,PB,F,27,34
2076,35547,12,31,2002,10,RM,F,15,14
2077,35548,12,31,2002,7,DO,M,36,51
